"order_id","order_status","distance_to_customer","distance_rider_from_store","delivery_service_level","rider_arrived_at_pickup_time","order_ready_for_pickup_time","order_pickup_done_time","order_delivered_time"
2284092,20,8.09,7.92,3,2024-12-18 09:22:04.115 +0800,2024-12-18 08:39:59.366 +0800,2024-12-18 09:23:49.323 +0800,2024-12-18 10:34:07.804 +0800
2284094,20,6.63,5.25,2,2024-12-18 11:15:54.791 +0800,2024-12-18 11:10:46.025 +0800,2024-12-18 11:15:59.250 +0800,2024-12-18 11:57:21.800 +0800
2284095,20,16.47,9.96,2,2024-12-18 09:07:21.589 +0800,2024-12-18 08:33:52.646 +0800,2024-12-18 09:07:23.004 +0800,2024-12-18 09:56:46.169 +0800
2284096,20,8.65,4.0,3,2024-12-18 11:52:39.278 +0800,2024-12-18 11:08:16.091 +0800,2024-12-18 11:52:40.337 +0800,2024-12-18 12:26:18.972 +0800
2284097,20,8.9,4.38,3,2024-12-18 09:58:42.375 +0800,2024-12-18 08:30:35.584 +0800,2024-12-18 09:58:43.663 +0800,2024-12-18 10:24:33.768 +0800
2284098,30,7.71,3.18,,,,,
2284099,20,10.93,5.79,2,2024-12-18 09:46:41.537 +0800,2024-12-18 09:17:37.032 +0800,2024-12-18 09:46:43.996 +0800,2024-12-18 10:27:13.272 +0800
2284101,20,0.6,0.38,2,2024-12-18 11:26:59.297 +0800,2024-12-18 09:57:43.094 +0800,2024-12-18 11:27:00.522 +0800,2024-12-18 11:36:17.254 +0800
2284102,20,10.18,7.69,2,2024-12-18 12:05:20.621 +0800,2024-12-18 08:06:24.344 +0800,2024-12-18 12:05:21.493 +0800,2024-12-18 12:51:56.351 +0800
2284103,20,1.79,0.89,2,2024-12-19 09:36:57.177 +0800,2024-12-19 08:01:21.303 +0800,2024-12-19 09:36:58.806 +0800,2024-12-19 09:59:11.179 +0800
2284104,20,6.28,2.78,2,2024-12-18 09:40:51.387 +0800,2024-12-18 09:19:58.805 +0800,2024-12-18 09:40:52.712 +0800,2024-12-18 10:01:19.918 +0800
2284105,20,1.46,1.01,2,2024-12-18 11:09:36.947 +0800,2024-12-18 10:51:40.677 +0800,2024-12-18 12:28:08.147 +0800,2024-12-18 12:38:11.777 +0800
2284106,20,3.34,1.59,3,2024-12-19 09:37:44.432 +0800,2024-12-19 08:36:23.797 +0800,2024-12-19 09:45:36.373 +0800,2024-12-19 10:02:21.683 +0800
2284109,20,3.97,2.11,3,2024-12-18 10:15:16.622 +0800,2024-12-18 10:08:10.851 +0800,2024-12-18 10:15:18.257 +0800,2024-12-18 11:29:10.893 +0800
2284110,20,2.6,2.2,2,2024-12-18 10:11:23.308 +0800,2024-12-18 10:02:59.627 +0800,2024-12-18 10:11:25.102 +0800,2024-12-18 11:48:49.703 +0800
2284111,20,6.22,3.09,3,2024-12-19 09:29:21.524 +0800,2024-12-19 08:33:34.358 +0800,2024-12-19 09:29:24.804 +0800,2024-12-19 10:43:07.847 +0800
2284112,20,3.34,1.59,1,2024-12-19 08:39:49.100 +0800,2024-12-19 08:27:45.112 +0800,2024-12-19 08:39:50.464 +0800,2024-12-19 09:08:42.922 +0800
2284113,20,4.8,3.51,2,2024-12-18 09:11:09.279 +0800,2024-12-18 08:11:24.605 +0800,2024-12-18 09:11:10.967 +0800,2024-12-18 09:33:45.907 +0800
2284114,20,2.33,1.16,3,2024-12-18 09:57:16.179 +0800,2024-12-18 09:52:28.603 +0800,2024-12-18 09:57:18.457 +0800,2024-12-18 10:10:50.988 +0800
2284115,20,13.01,9.22,2,2024-12-18 07:18:53.822 +0800,2024-12-18 07:16:26.393 +0800,2024-12-18 07:18:57.479 +0800,2024-12-18 07:58:59.154 +0800
2284117,30,2.61,1.42,,,,,
2284118,20,2.67,0.97,3,2024-12-18 11:31:52.370 +0800,2024-12-18 10:56:22.844 +0800,2024-12-18 11:31:53.483 +0800,2024-12-18 12:13:14.529 +0800
2284119,20,2.86,1.77,3,2024-12-18 16:52:47.338 +0800,2024-12-18 13:24:12.385 +0800,2024-12-18 16:52:48.625 +0800,2024-12-18 18:34:17.258 +0800
2284122,20,1.07,0.37,2,2024-12-18 10:24:09.203 +0800,2024-12-18 08:21:47.735 +0800,2024-12-18 10:24:10.397 +0800,2024-12-18 10:32:08.608 +0800
2284123,20,4.16,3.2,2,2024-12-18 09:31:57.551 +0800,2024-12-18 09:07:08.909 +0800,2024-12-18 09:31:59.552 +0800,2024-12-18 09:46:47.644 +0800
2284125,20,3.56,1.96,2,2024-12-18 09:38:43.103 +0800,2024-12-18 08:12:21.330 +0800,2024-12-18 09:38:44.346 +0800,2024-12-18 09:52:45.134 +0800
2284126,20,2.74,2.12,3,2024-12-18 17:38:41.121 +0800,2024-12-18 13:52:27.720 +0800,2024-12-18 17:38:42.020 +0800,2024-12-18 18:34:15.506 +0800
2284127,20,1.56,1.02,3,2024-12-18 18:26:09.828 +0800,2024-12-18 15:07:40.588 +0800,2024-12-18 18:26:10.745 +0800,2024-12-18 18:34:24.242 +0800
2284128,20,5.78,4.22,3,2024-12-18 10:11:31.981 +0800,2024-12-18 09:40:32.418 +0800,2024-12-18 10:11:33.001 +0800,2024-12-18 11:16:15.976 +0800
2284129,20,7.82,5.27,3,2024-12-18 09:45:19.966 +0800,2024-12-18 09:33:45.596 +0800,2024-12-18 09:45:21.066 +0800,2024-12-18 10:31:23.423 +0800
2284130,20,2.1,1.53,3,2024-12-18 12:38:46.120 +0800,2024-12-18 14:14:48.483 +0800,2024-12-18 15:42:02.146 +0800,2024-12-18 15:52:21.121 +0800
2284131,20,9.03,6.11,2,,2024-12-18 08:29:49.561 +0800,2024-12-18 09:52:33.557 +0800,2024-12-18 09:52:35.415 +0800
2284132,20,4.43,2.48,2,2024-12-18 09:31:41.955 +0800,2024-12-18 09:04:00.929 +0800,2024-12-18 09:31:43.266 +0800,2024-12-18 09:49:00.166 +0800
2284133,20,7.17,5.04,3,2024-12-18 12:53:44.403 +0800,2024-12-18 12:06:21.414 +0800,2024-12-18 12:53:48.623 +0800,2024-12-18 13:13:35.903 +0800
2284134,20,3.17,1.45,3,2024-12-18 18:34:47.377 +0800,2024-12-18 15:12:09.379 +0800,2024-12-18 19:32:11.864 +0800,2024-12-18 20:12:42.534 +0800
2284135,20,5.76,4.25,3,2024-12-18 12:07:38.773 +0800,2024-12-18 12:08:18.833 +0800,2024-12-18 12:09:07.123 +0800,2024-12-18 12:24:49.005 +0800
2284137,20,3.03,2.36,2,2024-12-18 09:41:59.077 +0800,2024-12-18 08:30:53.116 +0800,2024-12-18 09:42:01.576 +0800,2024-12-18 09:49:40.215 +0800
2284138,20,5.88,3.92,3,2024-12-18 17:21:40.915 +0800,2024-12-18 12:27:17.375 +0800,2024-12-18 17:21:42.277 +0800,2024-12-18 18:34:17.312 +0800
2284139,20,6.32,4.63,3,2024-12-18 10:44:18.725 +0800,2024-12-18 09:42:24.025 +0800,2024-12-18 10:44:19.999 +0800,2024-12-18 11:27:05.187 +0800
2284140,20,6.93,3.04,2,2024-12-18 10:50:41.052 +0800,2024-12-18 10:47:57.499 +0800,2024-12-18 10:50:42.633 +0800,2024-12-18 11:18:30.107 +0800
2284141,20,4.89,2.08,3,2024-12-18 11:52:22.749 +0800,2024-12-18 11:57:01.293 +0800,2024-12-18 11:57:08.605 +0800,2024-12-18 12:58:23.084 +0800
2284142,20,3.28,2.48,2,2024-12-18 11:50:55.137 +0800,2024-12-18 11:18:42.906 +0800,2024-12-18 11:50:55.935 +0800,2024-12-18 12:26:12.472 +0800
2284143,20,2.96,2.18,2,2024-12-18 09:42:06.726 +0800,2024-12-18 09:15:27.117 +0800,2024-12-18 09:42:07.746 +0800,2024-12-18 10:05:59.984 +0800
2284144,20,6.85,3.75,2,2024-12-18 09:17:38.521 +0800,2024-12-18 08:58:41.599 +0800,2024-12-18 09:17:40.260 +0800,2024-12-18 10:05:06.719 +0800
2284145,20,7.69,4.64,2,2024-12-18 14:37:25.423 +0800,2024-12-18 12:06:12.824 +0800,2024-12-18 14:37:28.030 +0800,2024-12-18 14:56:05.429 +0800
2284146,20,1.49,1.0,1,2024-12-18 10:10:44.128 +0800,2024-12-18 10:07:32.084 +0800,2024-12-18 10:22:02.903 +0800,2024-12-18 10:38:22.940 +0800
2284147,30,1.56,0.79,,,,,
2284148,20,3.25,2.51,3,2024-12-18 12:34:38.958 +0800,2024-12-18 12:20:35.944 +0800,2024-12-18 12:34:40.167 +0800,2024-12-18 12:47:55.211 +0800
2284150,20,8.72,4.15,2,2024-12-18 11:52:49.826 +0800,2024-12-18 10:58:25.201 +0800,2024-12-18 11:52:50.961 +0800,2024-12-18 12:15:40.564 +0800
2284151,20,4.78,1.17,2,2024-12-18 17:32:05.043 +0800,2024-12-18 15:29:34.315 +0800,2024-12-18 17:32:06.112 +0800,2024-12-18 17:43:01.028 +0800
2284153,20,0.89,0.58,3,2024-12-18 10:48:36.464 +0800,2024-12-18 09:40:45.732 +0800,2024-12-18 11:18:22.672 +0800,2024-12-18 11:21:47.688 +0800
2284154,20,3.31,2.44,3,2024-12-18 13:28:23.337 +0800,2024-12-18 10:29:51.941 +0800,2024-12-18 13:28:26.094 +0800,2024-12-18 14:06:41.885 +0800
2284155,20,2.45,1.73,1,2024-12-18 07:53:16.447 +0800,2024-12-18 07:56:57.058 +0800,2024-12-18 07:57:02.716 +0800,2024-12-18 08:11:35.656 +0800
2284156,20,3.83,2.07,2,2024-12-18 08:34:00.521 +0800,2024-12-18 08:14:51.324 +0800,2024-12-18 09:19:22.093 +0800,2024-12-18 09:46:45.120 +0800
2284158,20,10.82,5.54,3,2024-12-18 09:30:11.998 +0800,2024-12-18 09:18:27.176 +0800,2024-12-18 09:30:13.460 +0800,2024-12-18 10:20:02.184 +0800
2284159,20,5.02,2.22,2,2024-12-18 09:19:47.676 +0800,2024-12-18 08:54:31.933 +0800,2024-12-18 09:21:32.026 +0800,2024-12-18 09:43:52.588 +0800
2284160,20,3.85,2.01,2,2024-12-18 10:24:00.143 +0800,2024-12-18 09:27:49.803 +0800,2024-12-18 10:24:01.517 +0800,2024-12-18 10:44:05.566 +0800
2284161,30,1.09,0.65,,,,,
2284164,20,3.58,2.22,2,2024-12-18 10:53:05.526 +0800,2024-12-18 09:47:10.299 +0800,2024-12-18 11:12:30.406 +0800,2024-12-18 11:35:32.701 +0800
2284165,20,3.96,1.89,2,2024-12-18 09:56:40.419 +0800,2024-12-18 08:53:46.684 +0800,2024-12-18 10:13:09.298 +0800,2024-12-18 10:19:12.055 +0800
2284166,20,2.42,1.94,3,,2024-12-18 09:39:23.998 +0800,2024-12-18 12:05:06.808 +0800,2024-12-18 12:05:09.218 +0800
2284167,20,9.12,7.8,2,2024-12-18 09:26:42.436 +0800,2024-12-18 09:14:07.061 +0800,2024-12-18 09:26:43.480 +0800,2024-12-18 10:11:07.636 +0800
2284168,20,2.83,1.66,2,2024-12-18 09:57:54.640 +0800,2024-12-18 09:19:47.622 +0800,2024-12-18 09:57:56.368 +0800,2024-12-18 10:45:42.892 +0800
2284170,30,6.28,2.63,,,,,
2284171,20,2.1,1.3,2,2024-12-18 12:07:19.204 +0800,2024-12-18 11:43:24.790 +0800,2024-12-18 12:07:21.525 +0800,2024-12-18 12:18:01.391 +0800
2284172,20,7.71,5.53,3,2024-12-18 17:38:56.269 +0800,2024-12-18 13:12:17.591 +0800,2024-12-18 17:38:57.137 +0800,2024-12-18 18:19:11.263 +0800
2284173,30,,,,,,,
2284174,30,,,,,,,
2284175,30,,,,,,,
2284176,30,,,,,,,
2284178,30,12.09,8.91,,,,,
2284179,30,7.87,4.23,,,,,
2284180,20,7.65,5.16,3,2024-12-18 10:13:59.360 +0800,2024-12-18 09:07:30.475 +0800,2024-12-18 10:44:43.543 +0800,2024-12-18 10:51:08.724 +0800
2284182,20,4.51,2.48,3,2024-12-18 11:10:30.825 +0800,2024-12-18 09:48:34.465 +0800,2024-12-18 11:11:37.622 +0800,2024-12-18 11:33:13.186 +0800
2284185,20,5.56,3.8,2,2024-12-18 12:11:39.982 +0800,2024-12-18 11:26:50.671 +0800,2024-12-18 12:11:41.645 +0800,2024-12-18 12:34:29.034 +0800
2284186,20,0.61,0.3,2,2024-12-18 11:17:24.079 +0800,2024-12-18 09:15:19.631 +0800,2024-12-18 11:17:25.158 +0800,2024-12-18 11:22:51.122 +0800
2284187,30,3.12,2.3,,,,,
2284188,20,1.89,1.21,2,2024-12-18 09:45:43.626 +0800,2024-12-18 09:46:25.416 +0800,2024-12-18 09:46:32.539 +0800,2024-12-18 09:58:04.100 +0800
2284189,20,8.63,5.77,2,2024-12-18 09:55:17.766 +0800,2024-12-18 09:26:22.033 +0800,2024-12-18 10:16:32.532 +0800,2024-12-18 10:42:20.509 +0800
2284190,20,3.69,1.74,3,2024-12-18 10:07:25.855 +0800,2024-12-18 09:50:49.315 +0800,2024-12-18 10:12:01.629 +0800,2024-12-18 10:23:45.670 +0800
2284193,20,5.32,1.96,2,2024-12-18 08:54:22.626 +0800,2024-12-18 08:52:57.849 +0800,2024-12-18 08:54:23.867 +0800,2024-12-18 09:13:02.892 +0800
2284194,20,4.34,1.72,3,2024-12-18 10:39:48.186 +0800,2024-12-18 09:22:45.121 +0800,2024-12-18 10:57:53.556 +0800,2024-12-18 11:19:41.018 +0800
2284195,20,8.38,3.63,2,2024-12-18 10:02:00.674 +0800,2024-12-18 09:05:14.515 +0800,2024-12-18 10:13:11.946 +0800,2024-12-18 10:46:11.569 +0800
2284197,20,0.3,0.1,2,2024-12-18 10:12:22.532 +0800,2024-12-18 09:06:25.315 +0800,2024-12-18 10:12:25.690 +0800,2024-12-18 10:16:58.675 +0800
2284198,20,3.32,2.09,2,2024-12-18 15:47:39.859 +0800,2024-12-18 15:00:39.167 +0800,2024-12-18 16:45:54.519 +0800,2024-12-18 16:55:45.236 +0800
2284199,20,0.86,0.56,3,2024-12-18 10:05:24.080 +0800,2024-12-18 10:17:45.588 +0800,2024-12-18 10:21:26.267 +0800,2024-12-18 10:35:00.166 +0800
2284201,20,4.0,2.52,2,2024-12-18 09:02:33.640 +0800,2024-12-18 08:31:16.781 +0800,2024-12-18 10:07:30.938 +0800,2024-12-18 10:25:30.081 +0800
2284202,20,6.41,2.5,3,2024-12-18 11:11:42.462 +0800,2024-12-18 09:25:31.141 +0800,2024-12-18 11:11:43.860 +0800,2024-12-18 11:44:38.453 +0800
2284203,20,2.23,0.63,2,2024-12-18 11:03:02.601 +0800,2024-12-18 10:17:10.866 +0800,2024-12-18 11:03:04.089 +0800,2024-12-18 11:14:15.075 +0800
2284204,20,2.73,1.07,2,2024-12-18 09:05:15.393 +0800,2024-12-18 08:16:29.620 +0800,2024-12-18 09:05:17.786 +0800,2024-12-18 09:13:18.026 +0800
2284205,20,7.25,3.43,3,2024-12-18 11:52:36.029 +0800,2024-12-18 11:46:51.756 +0800,2024-12-18 11:52:37.786 +0800,2024-12-18 13:10:27.916 +0800
2284206,20,2.94,1.06,3,2024-12-18 11:21:52.359 +0800,2024-12-18 10:05:45.770 +0800,2024-12-18 11:21:53.700 +0800,2024-12-18 11:42:18.490 +0800
2284209,20,4.26,2.28,2,2024-12-18 09:16:47.987 +0800,2024-12-18 09:07:23.731 +0800,2024-12-18 09:31:02.533 +0800,2024-12-18 09:32:34.031 +0800
2284210,20,9.3,7.34,3,2024-12-18 12:13:01.925 +0800,2024-12-18 10:24:03.997 +0800,2024-12-18 12:13:03.886 +0800,2024-12-18 13:40:57.991 +0800
2284211,30,1.9,1.77,,,,,
2284212,20,2.94,1.48,1,2024-12-18 10:10:47.923 +0800,2024-12-18 10:08:01.432 +0800,2024-12-18 10:10:52.356 +0800,2024-12-18 10:20:20.380 +0800
2284214,20,3.89,1.28,3,2024-12-18 11:13:27.672 +0800,2024-12-18 10:28:02.409 +0800,2024-12-18 11:13:31.152 +0800,2024-12-18 11:30:29.926 +0800
2284215,30,6.16,3.96,,,,,
2284216,20,1.76,0.55,3,2024-12-18 16:45:37.848 +0800,2024-12-18 14:21:58.996 +0800,2024-12-18 16:45:39.286 +0800,2024-12-18 17:07:12.791 +0800
2284217,20,0.53,0.35,3,2024-12-18 12:05:35.968 +0800,2024-12-18 09:29:16.869 +0800,2024-12-18 12:05:37.498 +0800,2024-12-18 12:14:53.886 +0800
2284218,20,2.53,1.42,3,2024-12-18 16:44:47.616 +0800,2024-12-18 16:15:19.967 +0800,2024-12-18 16:44:48.813 +0800,2024-12-18 17:06:16.453 +0800
2284219,20,2.49,1.8,2,2024-12-18 09:40:14.748 +0800,2024-12-18 10:15:35.440 +0800,2024-12-18 10:21:42.919 +0800,2024-12-18 10:29:52.625 +0800
2284221,20,4.54,3.24,2,2024-12-18 11:34:43.182 +0800,2024-12-18 11:00:38.021 +0800,2024-12-18 12:49:10.046 +0800,2024-12-18 12:59:30.745 +0800
2284222,20,6.02,2.76,2,2024-12-18 09:48:48.038 +0800,2024-12-18 09:40:10.463 +0800,2024-12-18 09:48:50.156 +0800,2024-12-18 10:05:50.996 +0800
2284223,20,15.59,11.17,,,2024-12-18 09:15:58.834 +0800,2024-12-18 10:56:00.729 +0800,
2284224,20,3.73,2.32,2,2024-12-18 10:05:29.952 +0800,2024-12-18 10:14:40.497 +0800,2024-12-18 10:35:26.031 +0800,2024-12-18 10:48:11.923 +0800
2284228,20,6.24,4.89,3,2024-12-18 15:18:57.613 +0800,2024-12-18 13:58:13.443 +0800,2024-12-18 15:18:58.669 +0800,2024-12-18 15:36:50.713 +0800
2284229,20,5.12,2.6,3,2024-12-18 12:38:03.184 +0800,2024-12-18 10:13:56.924 +0800,2024-12-18 12:38:04.856 +0800,2024-12-18 13:06:22.672 +0800
2284230,20,12.98,8.31,3,2024-12-18 13:17:03.775 +0800,2024-12-18 13:07:01.890 +0800,2024-12-18 13:17:06.269 +0800,2024-12-18 14:24:19.931 +0800
2284231,20,10.77,7.6,2,2024-12-18 11:48:45.077 +0800,2024-12-18 11:48:38.490 +0800,2024-12-18 11:48:50.089 +0800,2024-12-18 12:52:50.719 +0800
2284232,20,5.2,3.96,1,2024-12-18 13:19:01.915 +0800,2024-12-18 12:59:17.176 +0800,2024-12-18 13:19:03.015 +0800,2024-12-18 13:57:46.290 +0800
2284233,20,3.89,2.24,2,2024-12-18 18:37:00.232 +0800,2024-12-18 16:29:33.616 +0800,2024-12-18 18:37:04.854 +0800,2024-12-18 19:25:53.248 +0800
2284234,20,9.64,5.72,1,2024-12-18 08:59:07.940 +0800,2024-12-18 09:14:08.142 +0800,2024-12-18 09:19:46.263 +0800,2024-12-18 09:40:44.754 +0800
2284235,20,1.11,0.83,2,2024-12-18 10:25:13.182 +0800,2024-12-18 09:28:31.794 +0800,2024-12-18 10:25:14.805 +0800,2024-12-18 10:33:18.267 +0800
2284236,30,6.0,3.53,,,,,
2284237,20,5.86,3.84,3,2024-12-18 11:46:54.696 +0800,2024-12-18 11:26:52.187 +0800,2024-12-18 11:46:57.225 +0800,2024-12-18 12:13:33.023 +0800
2284238,20,4.66,3.54,2,2024-12-18 10:48:36.006 +0800,2024-12-18 10:25:46.966 +0800,2024-12-18 10:48:37.266 +0800,2024-12-18 11:01:33.501 +0800
2284239,20,7.72,5.06,3,2024-12-18 09:16:29.324 +0800,2024-12-18 09:10:59.104 +0800,2024-12-18 09:16:30.210 +0800,2024-12-18 11:01:54.581 +0800
2284240,20,7.06,5.94,3,2024-12-18 14:02:42.483 +0800,2024-12-18 10:33:49.477 +0800,2024-12-18 14:02:43.815 +0800,2024-12-18 14:34:53.073 +0800
2284242,20,2.19,1.01,2,2024-12-18 09:27:07.789 +0800,2024-12-18 09:18:58.574 +0800,2024-12-18 09:27:08.592 +0800,2024-12-18 09:32:42.410 +0800
2284243,20,6.96,4.28,2,2024-12-18 09:49:02.383 +0800,2024-12-18 09:25:29.927 +0800,2024-12-18 09:49:03.668 +0800,2024-12-18 10:40:35.162 +0800
2284244,30,4.34,1.72,,,,,
2284245,30,2.28,0.47,,,,,
2284246,20,1.91,1.36,2,2024-12-18 09:48:38.533 +0800,2024-12-18 09:43:55.277 +0800,2024-12-18 09:48:41.041 +0800,2024-12-18 09:57:14.204 +0800
2284247,30,12.54,6.18,,,,,
2284249,20,5.61,2.67,3,2024-12-18 11:36:10.298 +0800,2024-12-18 10:58:39.226 +0800,2024-12-18 12:24:56.323 +0800,2024-12-18 12:52:40.133 +0800
2284250,20,,,,,2024-12-18 11:07:18.944 +0800,,
2284252,20,5.1,2.83,2,2024-12-18 10:01:44.445 +0800,2024-12-18 09:41:43.397 +0800,2024-12-18 10:01:45.342 +0800,2024-12-18 10:22:43.351 +0800
2284253,20,10.02,5.64,3,2024-12-18 11:44:54.493 +0800,2024-12-18 12:55:37.492 +0800,2024-12-18 13:03:09.083 +0800,2024-12-18 13:37:56.036 +0800
2284255,20,3.68,2.5,2,2024-12-18 12:17:54.580 +0800,2024-12-18 11:03:47.556 +0800,2024-12-18 12:19:55.256 +0800,2024-12-18 12:38:43.575 +0800
2284256,20,5.39,3.48,2,2024-12-18 10:48:15.517 +0800,2024-12-18 10:23:13.200 +0800,2024-12-18 10:48:24.978 +0800,2024-12-18 11:02:42.840 +0800
2284257,20,9.67,6.13,2,2024-12-18 09:49:50.410 +0800,2024-12-18 09:12:56.960 +0800,2024-12-18 09:49:52.520 +0800,2024-12-18 10:22:06.464 +0800
2284258,20,11.14,7.38,3,2024-12-18 09:42:22.163 +0800,2024-12-18 10:28:10.123 +0800,2024-12-18 11:33:58.247 +0800,2024-12-18 12:23:34.351 +0800
2284261,20,11.48,8.85,2,2024-12-18 10:24:06.273 +0800,2024-12-18 10:08:09.861 +0800,2024-12-18 10:24:07.570 +0800,2024-12-18 11:02:49.400 +0800
2284262,20,5.26,3.2,3,2024-12-18 10:42:54.909 +0800,2024-12-18 09:53:02.759 +0800,2024-12-18 10:49:34.119 +0800,2024-12-18 11:13:56.280 +0800
2284263,20,3.24,2.82,3,2024-12-18 11:18:53.759 +0800,2024-12-18 11:37:07.537 +0800,2024-12-18 12:13:04.042 +0800,2024-12-18 12:39:54.564 +0800
2284264,20,2.0,1.21,2,2024-12-18 09:44:34.158 +0800,2024-12-18 09:13:00.891 +0800,2024-12-18 09:58:06.550 +0800,2024-12-18 10:09:28.843 +0800
2284265,30,1.24,0.62,,,,,
2284266,20,3.66,1.19,2,2024-12-18 10:50:26.301 +0800,2024-12-18 11:26:07.004 +0800,2024-12-18 11:48:30.032 +0800,2024-12-18 12:06:25.355 +0800
2284267,20,4.85,3.2,3,2024-12-18 11:28:24.731 +0800,2024-12-18 11:45:07.188 +0800,2024-12-18 11:53:28.632 +0800,2024-12-18 12:09:43.352 +0800
2284270,20,3.73,2.65,2,2024-12-18 09:51:29.000 +0800,2024-12-18 09:41:20.307 +0800,2024-12-18 09:51:30.171 +0800,2024-12-18 10:02:00.704 +0800
2284271,20,4.65,3.69,2,2024-12-18 09:32:22.043 +0800,2024-12-18 09:21:39.967 +0800,2024-12-18 09:32:23.133 +0800,2024-12-18 10:31:55.217 +0800
2284274,20,5.98,4.48,2,2024-12-18 11:03:15.720 +0800,2024-12-18 10:41:11.464 +0800,2024-12-18 11:03:34.920 +0800,2024-12-18 11:46:27.394 +0800
2284275,30,0.21,0.16,,,,,
2284276,20,11.59,5.82,3,2024-12-18 11:44:15.834 +0800,2024-12-18 11:12:28.844 +0800,2024-12-18 11:47:58.988 +0800,2024-12-18 12:11:54.646 +0800
2284277,20,12.52,6.29,3,2024-12-18 12:09:55.869 +0800,2024-12-18 11:00:35.797 +0800,2024-12-18 12:09:57.384 +0800,2024-12-18 12:46:30.619 +0800
2284278,20,4.1,2.68,2,2024-12-18 12:28:56.292 +0800,2024-12-18 12:15:37.335 +0800,2024-12-18 12:28:57.879 +0800,2024-12-18 12:42:46.731 +0800
2284281,20,3.87,2.44,3,2024-12-18 10:45:18.571 +0800,2024-12-18 10:22:07.569 +0800,2024-12-18 10:46:57.924 +0800,2024-12-18 11:02:42.876 +0800
2284283,20,3.62,2.08,2,2024-12-18 11:11:46.673 +0800,2024-12-18 10:07:43.759 +0800,2024-12-18 11:13:38.509 +0800,2024-12-18 11:32:04.448 +0800
2284284,30,2.74,1.45,,,,,
2284285,20,12.04,4.21,1,2024-12-18 11:00:43.808 +0800,2024-12-18 10:57:24.903 +0800,2024-12-18 11:00:44.996 +0800,2024-12-18 11:25:50.296 +0800
2284286,20,2.06,0.33,3,2024-12-18 12:08:18.723 +0800,2024-12-18 09:48:46.695 +0800,2024-12-18 12:08:20.523 +0800,2024-12-18 12:33:30.021 +0800
2284287,20,2.03,0.98,1,2024-12-18 10:26:53.945 +0800,2024-12-18 09:51:06.635 +0800,2024-12-18 10:26:55.002 +0800,2024-12-18 10:42:14.654 +0800
2284288,20,3.55,2.29,2,2024-12-18 11:19:13.245 +0800,2024-12-18 11:19:06.539 +0800,2024-12-18 11:19:14.415 +0800,2024-12-18 11:37:12.622 +0800
2284289,30,8.88,2.32,,,,,
2284291,20,4.26,1.68,2,2024-12-18 11:52:14.080 +0800,2024-12-18 11:06:04.993 +0800,2024-12-18 11:52:15.103 +0800,2024-12-18 12:29:20.936 +0800
2284293,30,11.97,7.21,,,,,
2284295,20,8.04,5.85,2,2024-12-18 11:57:01.516 +0800,2024-12-18 09:52:01.340 +0800,2024-12-18 11:57:02.650 +0800,2024-12-18 12:27:31.601 +0800
2284296,20,3.88,2.73,3,2024-12-18 11:06:34.008 +0800,2024-12-18 09:29:42.380 +0800,2024-12-18 11:06:35.875 +0800,2024-12-18 11:24:51.152 +0800
2284297,20,4.5,3.09,3,2024-12-18 11:19:18.106 +0800,2024-12-18 11:25:05.942 +0800,2024-12-18 11:30:56.300 +0800,2024-12-18 11:50:17.815 +0800
2284298,20,3.74,2.1,2,2024-12-18 10:21:24.561 +0800,2024-12-18 09:24:01.809 +0800,2024-12-18 10:21:26.870 +0800,2024-12-18 10:50:50.534 +0800
2284299,20,5.88,3.25,3,2024-12-18 14:02:12.238 +0800,2024-12-18 13:30:40.801 +0800,2024-12-18 14:02:13.555 +0800,2024-12-18 14:31:40.189 +0800
2284300,20,3.52,1.61,3,2024-12-18 15:52:11.159 +0800,2024-12-18 14:56:26.901 +0800,2024-12-18 15:52:17.054 +0800,2024-12-18 16:20:04.048 +0800
2284302,20,11.2,1.95,2,2024-12-18 12:21:44.555 +0800,2024-12-18 12:16:23.429 +0800,2024-12-18 12:35:08.165 +0800,2024-12-18 12:44:43.403 +0800
2284304,30,5.7,4.58,,,,,
2284305,20,2.5,1.42,2,2024-12-18 10:56:00.875 +0800,2024-12-18 10:25:37.269 +0800,2024-12-18 10:56:02.617 +0800,2024-12-18 11:05:27.437 +0800
2284306,30,,,,,,,
2284307,30,,,,,,,
2284308,20,3.85,2.08,1,2024-12-18 11:21:46.495 +0800,2024-12-18 10:59:04.024 +0800,2024-12-18 11:21:48.691 +0800,2024-12-18 11:35:57.719 +0800
2284311,20,6.52,3.74,2,2024-12-18 10:41:29.932 +0800,2024-12-18 10:16:06.282 +0800,2024-12-18 10:51:59.792 +0800,2024-12-18 11:12:46.647 +0800
2284312,20,1.9,1.3,2,2024-12-18 10:21:41.461 +0800,2024-12-18 10:11:11.583 +0800,2024-12-18 10:21:42.716 +0800,2024-12-18 10:31:03.600 +0800
2284313,20,12.2,8.06,2,2024-12-18 10:47:00.292 +0800,2024-12-18 10:04:24.168 +0800,2024-12-18 10:47:01.759 +0800,2024-12-18 11:30:57.706 +0800
2284314,20,6.27,4.83,2,2024-12-19 15:18:12.859 +0800,2024-12-19 15:07:46.269 +0800,2024-12-19 16:43:04.939 +0800,2024-12-19 16:49:18.196 +0800
